Fitness,Label,TL,BL,IC
3.1049,1,-5.297567299,-5.102707553,5.636681406
0,1,-0.089199405,-6.952672672,-10.76927377
-0.5707,0,-6.182346665,-1.427173188,-19.42173012
-4.7128,0,6.172050374,-3.301908412,-10.85267531
-5.132383921,0,5.347974699,-8.300955683,9.150563184
-1.1492,0,-1.149176967,3.190957763,-8.209081189
-4.6571,0,4.657087278,-7.664784979,9.84166253
0,1,-1.776302186,-5.270216258,-12.19778709
-7.9192,0,-9.092094507,6.834594895,-18.0700033
0,1,-1.189310564,-7.342521104,-2.431850082
2.9851,1,-8.226421309,-4.982967338,-2.097639089
4.8386,1,-7.359782512,-6.836407393,-17.51411794
0.66,1,-2.657819123,-5.207845988,-6.154391932
0,1,-0.955364256,-8.586246473,-10.3488738
-2.9391,0,-5.715249799,0.94122212,11.38837924
-8.5737,0,-9.574007518,7.59972385,11.92680737
4.3354,1,-6.333265876,-8.461621155,-13.85348934
2.3444,1,-9.92789391,-4.342241893,5.54402379
1.5264,1,-7.305079785,-3.52421692,18.02180192
-2.1064,0,2.106371813,-3.235276689,17.11934889
-6.2519,0,-7.342920637,5.170126565,2.609477363
5.2783,1,-9.418248963,-7.276107807,7.782223948
4.3532,1,-8.505837702,-6.350981276,-18.73249352
3.5577,1,-5.555530747,-8.327825653,-17.05193785
1.1021,1,-3.099932294,-3.427348143,17.09942132
-1.9141,0,1.914142952,-8.629277108,-11.278265
-6.8853,0,-9.861949045,4.928464007,11.98683177
5.3105,1,-7.318958832,-7.308296995,12.23790641
-2.615,0,2.614994768,-8.040216703,-10.17295272
-5.4878,0,-5.835095901,5.14546326,1.867681127
-0.5112,0,0.511225025,-4.807538398,-17.95316531
1.5182,1,-6.234564485,-3.516070731,8.641493714
0.2951,1,-9.039427736,-2.292957896,-5.53134479
-2.7978,0,-6.91883345,0.799985275,17.48365472
2.1732,1,-6.282299368,-4.171032881,-1.533435723
-5.4669,0,-6.684725122,4.286105649,16.28149185
3.4022,1,-5.400075382,-9.562562486,-14.44044441
0,1,-0.702710679,-7.734576333,8.035154092
-6.3969,0,6.852436629,-9.375990941,-12.50919434
0,1,-0.935303638,-8.505011231,6.533624544
-1.4445,0,-9.409695846,-0.553354695,7.137710815
1.528,1,-6.544874114,-3.525877546,12.04440396
1.8857,1,-3.883527844,-9.689027629,3.499523753
0.3816,1,-8.819223835,-2.379398861,8.894778735
2.8019,1,-8.912367663,-4.799716385,3.564142048
-3.8192,0,-8.507191168,1.821363499,-2.159939189
1.6726,1,-9.715434463,-3.670444265,-15.52517047
-4.9337,0,-8.651730473,2.935844319,-7.036136383
-4.5518,0,-8.1364988,2.553944042,-12.31887908
-0.7563,0,0.756250544,-7.318787993,1.637888968
-5.2193,0,-8.772444644,3.221479779,-19.25589432
0.0272,1,-6.685874069,-2.02502053,16.82338684
1.6601,1,-6.667458341,-3.657921177,-15.60641279
-0.2662,0,-3.339348927,-1.731668954,-3.426073897
2.0943,1,-4.092083017,-9.030908952,-2.290384647
-1.5335,0,-9.815392912,-0.464302963,-9.986818939
-6.2129,0,7.012983992,-5.485296184,11.87833137
0.3086,1,-2.306399908,-9.198345423,3.317343437
-0.9473,0,-6.33608857,-1.050534549,-6.932855335
-1.2797,0,-8.36620572,-0.71812754,-18.77780897
0.6798,1,-4.091597936,-2.677599959,-6.038066853
-7.931,0,8.386483076,-8.199029557,-9.692147912
2.1611,1,-4.158962443,-5.319268601,-11.96206571
3.3309,1,-5.328705816,-9.353433236,3.194370551
2.2114,1,-4.209203624,-9.629941294,8.059855606
3.301,1,-6.594345141,-5.298863299,-8.981556962
0.8073,1,-2.805122119,-7.502008568,4.687302379
-1.1409,0,1.140949341,-9.572037661,-0.692777924
1.989,1,-3.986861024,-9.159219237,1.116052028
-2.684,0,2.683957586,-7.173534176,-16.8279102
-1.1775,0,1.177517539,-5.482986236,-15.8192188
-5.067,0,-5.354904939,4.796644541,15.55969381
1.3542,1,-8.244564787,-3.352028762,1.047235817
4.6013,1,-8.032429392,-6.599107475,-5.153448049
0,1,-0.941077687,-8.83947647,-15.74922493
1.983,1,-8.853146612,-3.9808713,0.868849951
-0.4683,0,-5.424704549,-1.529502576,-9.056151164
-0.1453,0,0.145334496,-7.725671179,-0.382173722
-1.3595,0,-2.316736624,0.462530648,15.68595868
1.2825,1,-3.280374445,-7.103163231,-10.20477881
1.332,1,-4.400762372,-3.329839764,-5.322401918
-8.2251,0,-9.388604533,7.151311736,4.141727415
-3.2378,0,-9.969721333,1.240017043,1.859364998
-2.7652,0,-9.265391128,0.76739701,9.489152049
0.7905,1,-2.788344794,-6.178534693,8.575906433
-1.7181,0,1.718089449,-6.185339477,0.137658539
-4.796144484,0,4.80635773,-4.916629341,13.82339034
2.6802,1,-4.678049973,-5.469227011,-19.9471688
3.5706,1,-5.568397192,-5.920810119,4.963972236
3.5731,1,-6.112897491,-5.570944183,8.230521979
5.0772,1,-7.958124104,-7.075057905,6.862590675
0.3119,1,-9.963920295,-2.30969343,6.898682298
4.8392,1,-9.366627735,-6.837039426,8.788136075
