Fitness,Label,TL,BL,IC
-0.899823258,0,5.816512683,-8.976986778,-8.142966091
-0.899823258,0,3.641289421,-9.436070718,-0.002031708
-0.5957,0,-7.492703577,-1.402115283,-19.34586053
0,1,-1.597116791,-5.0855882,-0.795119599
1.3484,1,-3.346259901,-4.823966937,18.94810836
-0.899823258,0,1.111551944,-1.335034135,-17.66336216
0,1,-1.27531654,-8.378628842,-8.641710479
1.4645,1,-3.462283196,-7.939201651,-5.183504828
2.1586,1,-4.15644243,-9.853535736,17.30804899
-0.898591833,0,-8.615180739,-0.105456585,-15.11394631
-0.899473603,0,-8.290723716,2.668714102,-9.342615386
-0.8198,0,-9.397528421,-1.178066648,8.028365995
-0.898744215,0,-7.873234879,0.039136586,-19.23333338
1.0101,1,-5.219318529,-3.007973376,2.330491612
0.4033,1,-7.655891397,-2.401175585,10.5933154
-0.898737627,0,-7.692715375,0.024195164,12.67651282
-0.899823258,0,2.646517277,-8.547323755,-11.52703953
6.0781,1,-9.233605857,-8.075881439,17.92408945
-0.899473603,0,-5.539727989,1.109080637,-1.790693196
0,1,-0.149588771,-9.409676553,2.905735415
-0.898067252,0,-9.201170092,-0.75773638,-15.30504752
3.8899,1,-9.947976234,-5.887725453,-9.585232453
0.5271,1,-2.524902631,-7.267393143,-16.69233816
-0.897958475,0,-7.852663569,-0.890554856,6.18358842
0.316,1,-2.313833203,-3.597141752,-4.266184696
0,1,-1.561038692,-8.870025252,6.968017554
-0.899352771,0,-4.244975054,0.762245656,-19.54679794
0,1,-0.375945652,-4.27673846,3.806232224
0.989,1,-6.265237279,-2.986865318,-12.41125859
2.5467,1,-7.289191472,-4.544567727,5.425740285
-0.899823258,0,6.284798337,-9.680258791,-11.42589585
0.8309,1,-2.828687486,-3.314608971,-16.67219
-0.899823258,0,4.001872092,-7.25459337,13.05869355
0,1,-1.475691493,-8.175663793,6.69992725
1.0347,1,-3.032548826,-5.817330355,7.214620574
2.1594,1,-4.186799299,-4.157267111,-8.128148905
-0.898198882,0,-9.652261501,-0.575840947,-18.15690023
-0.1421,0,-7.715137704,-1.855704575,7.037228331
0.0243,1,-2.022176055,-5.02232621,17.41329524
1.8634,1,-8.742474882,-3.861221767,17.99057981
-0.899473603,0,-9.301374565,5.426534277,1.621044774
3.2767,1,-6.354045433,-5.274515457,-11.78345333
-0.897958475,0,-9.416276432,-0.901822046,-6.700052632
1.8989,1,-8.067467539,-3.896767169,12.95534599
2.7305,1,-4.728376429,-6.504426714,-5.255219975
1.4019,1,-3.399765977,-4.709590447,-10.16329335
0.515,1,-6.677662048,-2.512797238,-9.623678755
1.8582,1,-3.85603837,-6.604721561,-18.04938428
0.6853,1,-2.683084064,-4.253938701,9.657524034
0.8562,1,-2.853985899,-5.666041353,7.091200171
-0.7685,0,0.768549581,-8.11723498,15.4403474
0.9635,1,-2.961348261,-5.865646931,-9.513818148
4.2198,1,-6.217656974,-8.582757634,-18.48560998
0,1,-1.139341217,-8.017238866,8.606048211
1.1138,1,-3.111585882,-6.176147924,-4.862443046
-0.743,0,0.742991933,-7.513714548,-12.29046761
-0.899823258,0,4.376179287,-1.627442114,-17.76269162
3.6923,1,-6.242027628,-5.690087425,-0.587724185
0.6619,1,-8.970436975,-2.659765983,3.391889465
1.1941,1,-3.191916687,-5.613984655,16.15964218
-0.899823258,0,1.671926045,-5.962886191,-14.91728927
-0.8986545,0,-9.001723169,-0.081369646,-9.211152223
-0.1207,0,-9.328207554,-1.877138207,6.318324491
1.9797,1,-9.554721279,-3.977571726,-8.077510554
-0.899473603,0,-9.782144529,6.394808076,-18.62929383
3.5864,1,-7.427129882,-5.584221527,-1.85762234
2.1602,1,-5.330340178,-4.158030963,6.950573275
-0.899823258,0,1.741375621,-8.416167581,-12.28392042
3.6764,1,-5.674208166,-8.702018302,7.120021378
1.643,1,-9.997349129,-3.64078579,1.204319999
0,1,-1.451440843,-6.483079333,-8.20406612
-0.899823258,0,2.333997887,-5.938157525,7.104020962
-0.899823258,0,4.775354276,-6.802544823,9.258828619
-0.899473603,0,-8.718039894,3.182226256,-2.033119286
0,1,-1.062421241,-9.659379537,14.45670625
-0.898413981,0,-4.599699806,-0.364852814,-11.17305082
-0.7775,0,0.777502285,-8.956989814,-2.516700755
0.8097,1,-7.681494802,-2.807544155,-7.757771172
-0.899823258,0,7.101772385,-8.112933038,1.982715047
-0.899473603,0,-7.785887498,2.076590175,-19.34470135
-0.0229,0,0.022881432,-7.162602983,-3.744663942
-0.4605,0,-1.220224692,-0.224395969,-11.32668156
1.8328,1,-6.927504729,-3.830603335,-14.76334535
0.3338,1,-2.331628239,-9.73832266,18.61494124
-0.899203466,0,-9.040113194,0.616297512,10.67072244
-0.899823258,0,2.237443536,-9.775590911,10.74206071
1.3002,1,-3.298036483,-7.324995957,7.817457723
0,1,-0.294985201,-7.654745216,14.32343665
0,1,-0.102108364,-9.339983358,-5.095029568
1.1452,1,-3.911938801,-3.143075833,6.37364737
3.6522,1,-7.159165033,-5.650047004,11.09848298
1.5187,1,-3.516515436,-6.678684827,19.9231438
0,1,-0.999605362,-6.74899639,10.59682936
-0.444,0,0.44399639,-9.672670886,-14.83291374
3.3534,1,-6.476613192,-5.351267259,8.600511729
0.4938,1,-5.938531871,-2.49166057,8.346807057
1.8798,1,-3.877638667,-4.184308362,-2.779382381
-0.899473603,0,-6.228541885,3.669910154,1.659303537
-0.4285,0,-8.229680319,-1.569309725,-5.298665296
2.2508,1,-5.98763174,-4.248653624,-8.296277127
-0.899473603,0,-8.033397933,2.56238207,-3.98333213
1.7446,1,-7.30958208,-3.742403343,15.94736365
