Fitness,Label,TL,BL,IC
2.1602,1,-5.330340178,-4.158030963,6.950573275
-0.899823258,0,1.474774035,-6.005955017,18.32793588
1.2791,1,-3.276902192,-7.006717894,-6.864671278
-0.899473603,0,-7.738066469,5.438289521,11.70250077
-0.899823258,0,1.741375621,-8.416167581,-12.28392042
-0.899823258,0,5.508102704,-2.932171254,13.55791139
-0.899473603,0,-7.32225485,3.962958812,-12.38621488
0.066,1,-2.063862098,-3.221053514,16.90771027
0.5933,1,6.768052175,2.590481057,14.61962599
3.6764,1,-5.674208166,-8.702018302,7.120021378
-0.1675,0,0.702403805,0.346984673,-9.771253262
4.4668,1,7.056551755,6.464021221,-19.33711159
-0.5058,0,-0.505799928,8.882371395,-1.65517829
-0.898442269,0,6.999445998,0.711047829,-2.635948754
-0.898758106,0,-9.511325897,0.087195615,15.05935821
-0.899823258,0,8.164976366,-4.295930313,-14.69185352
1.643,1,-9.997349129,-3.64078579,1.204319999
1.4745,1,6.583522414,3.471670646,16.52057995
-0.899823258,0,5.122838529,-6.629751454,18.56063751
-0.899473603,0,-3.034680985,1.969751239,9.255668218
-0.899823258,0,7.416327265,-3.332011257,-1.478291496
-0.89813052,0,-6.662265765,-0.672214066,-1.74518179
-0.899473603,0,-7.443554014,2.798607408,15.85952909
0,1,-1.451440843,-6.483079333,-8.20406612
6.7987,1,-8.825233742,-8.796542379,-18.93360431
0,1,1.009348106,1.261014287,-7.81617545
1.4249,1,5.090215694,3.422063752,17.59353017
-0.2969,0,-0.296906176,0.361756819,11.56812854
0,1,1.423364878,5.329896889,16.80664401
-0.899473603,0,-5.793873334,2.162283627,-1.370991823
-0.899823258,0,2.333997887,-5.938157525,7.104020962
3.47,1,-9.653688834,-5.46784977,16.57864151
-0.898507736,0,5.368680652,0.666252854,-17.26479134
4.0105,1,-6.008315357,-9.759647388,18.6628765
-0.899823258,0,6.644013806,-1.093818795,19.61981863
-0.899222734,0,5.885687673,-0.227776639,-14.77642983
-0.899473603,0,-5.755149615,6.622203094,-7.048505213
-0.899823258,0,4.775354276,-6.802544823,9.258828619
-0.899473603,0,-8.926117656,4.287790542,-15.13057431
-0.1352,0,9.68089476,1.861963925,-9.218271785
-0.899473603,0,-1.359928182,8.610246847,0.315412342
-0.899473603,0,-8.718039894,3.182226256,-2.033119286
-0.899473603,0,-7.056630048,5.504561798,1.250470274
-0.899473603,0,-8.24211607,8.009213919,14.72604736
-0.899473603,0,-8.874002774,2.801125068,15.57058519
-0.899473603,0,-3.045536146,3.334390121,-1.821570284
0,1,-1.062421241,-9.659379537,14.45670625
-0.899377082,0,8.756442374,-0.42451826,2.793259752
-0.899823258,0,9.855911649,-1.917307481,-11.20634725
1.7833,1,7.329931712,3.780461382,-13.14122467
4.6206,1,-9.819525426,-6.618457449,-11.74448916
2.1856,1,8.032443776,4.182797948,-14.72279801
-0.899473603,0,-1.495906213,3.228934285,-7.104676761
-0.899823258,0,1.948735801,-5.787056934,-12.41527091
-0.899473603,0,-5.833688891,4.266907638,-9.892143564
-0.898413981,0,-4.599699806,-0.364852814,-11.17305082
-0.899473603,0,-2.906716217,2.754680346,9.990172306
-0.1516,0,-0.151571969,2.347775279,-7.22187555
1.9522,1,-3.95001824,-7.164210074,13.77369526
-0.899473603,0,-4.236913614,8.176646593,-15.47163296
-0.899823258,0,2.277211901,-4.321917821,0.325280293
-0.7775,0,0.777502285,-8.956989814,-2.516700755
-0.899473603,0,-5.625407201,8.366779813,7.658123953
0.8097,1,-7.681494802,-2.807544155,-7.757771172
-0.899473603,0,-3.955038482,1.228909748,11.84395898
-0.601,0,-0.601025897,5.823410518,-3.249241812
-0.899823258,0,4.790595007,-2.849536909,17.99288333
-0.899823258,0,5.00293142,-9.608450043,10.20668561
-0.899823258,0,8.236022631,-3.044922561,-17.14859155
-0.899823258,0,7.101772385,-8.112933038,1.982715047
-0.898652418,0,8.310502531,0.440231576,-17.92138063
-0.899473603,0,-1.181820802,3.823784585,-9.544898431
-0.899726184,0,7.918150789,-0.805751425,-10.71923833
-0.899473603,0,-6.081142208,6.993876898,9.664342426
-0.899823258,0,3.244307209,-7.858232009,13.44691683
-0.899473603,0,-0.901692294,3.012598963,16.17690342
-0.899473603,0,-7.785887498,2.076590175,-19.34470135
-0.899473603,0,-8.17579197,8.113433052,1.904759143
-0.899823258,0,2.884126227,-5.282461987,4.822945433
-0.899473603,0,-8.42035455,2.915022011,-12.94800777
0.3813,1,2.378495562,9.406483167,6.767738727
-0.898009712,0,-3.363773463,-0.842259683,-19.00202616
0,1,0.462092737,9.783839172,8.934547876
-0.899473603,0,-2.061105374,1.814596317,2.92719566
-0.1535,0,0.153485834,-7.089072287,-8.362050769
-0.0229,0,0.022881432,-7.162602983,-3.744663942
0,1,1.862063699,6.187598896,-1.176041611
1.4852,1,3.48243358,5.143591148,-12.71600838
0.3956,1,2.392783538,5.398541565,-3.156549482
-0.4605,0,-1.220224692,-0.224395969,-11.32668156
-0.898975835,0,6.658247682,0.030877527,-15.89073295
-0.899473603,0,-2.712801799,6.416040486,-15.08625899
0.99,1,2.987174931,4.732494301,8.426597603
-0.899473603,0,-7.893301306,9.172089356,-3.052284797
-0.899823258,0,1.20226888,-8.024344578,-0.675293671
1.8328,1,-6.927504729,-3.830603335,-14.76334535
-0.899473603,0,-3.129627981,3.261207524,0.648106536
-0.4653,0,5.933337738,1.531911356,-17.3250416
-0.899473603,0,-5.030351551,8.173588723,15.58033895
-0.899823258,0,9.796123169,-3.526890907,19.4968186
0.2801,1,2.277295306,3.041630514,4.05384377
0.2117,1,5.955886556,2.208931329,-4.910452772
4.5092,1,-6.50706783,-8.801715907,-13.90589421
0.3338,1,-2.331628239,-9.73832266,18.61494124
-0.899473603,0,-3.63626231,9.112073069,-18.84161129
0.0586,1,-2.056423865,-4.443799663,-5.525876105
