Fitness,Label,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2,N1,N2,O1,O2,P1,P2
1.330024961,1,1.257044104,1.393655281,1.762793469,1.42391211,0.849463343,4.141347361,2.454448155,2.241576285,4.176140291,3.745576374,3.9000096,2.390243971,1.398695716,1.067602307,1.903675402,0.469673529,3.464435026,2.081224585,2.535935449,1.784507083,1.876767796,3.080794319,0.776639519,3.305175311,3.253497454,1.180438633,1.706230101,3.467182625,3.294020168,3.817278387,1.814663511,2.60065635
1.436061682,1,4.08676425,4.697545137,3.221833098,1.24632417,1.992410467,2.012708371,4.691479526,3.88378121,4.007631504,2.978106549,1.818302459,2.527335209,1.288636946,3.181240871,3.92315772,1.76751236,1.074128981,1.212853378,0.61342197,1.632382708,3.857327691,1.506458684,2.728865142,2.21051334,4.560611739,1.243257795,2.942906423,3.996173337,1.645482928,1.404935669,0.874162178,2.074740398
1.533086167,1,2.837038387,3.582645761,3.982761266,0.792514011,2.703616854,0.968552367,3.952838698,3.47072609,1.986577917,1.685980769,3.810644352,4.642751263,2.53340564,3.823541624,2.567057961,2.070534487,3.804393491,2.797362069,4.42256156,3.146888309,1.403063088,1.052832138,2.648301255,3.284513484,4.158379368,1.734249318,3.335363991,1.216011504,3.26190552,1.91741869,2.89934089,2.402250653
1.33835158,1,3.094443805,3.772219631,3.558179193,4.064019329,4.462266757,0.654268308,2.347451409,1.627070135,4.005822572,3.266735513,2.570677274,2.230428182,3.473456379,4.682911119,0.377054722,3.957419876,2.620902648,4.458455166,4.475076598,3.664142103,3.490759625,2.156573267,0.772854177,1.548945495,2.210187563,2.345716536,0.184949415,1.35441825,4.760538055,4.571082226,1.93644296,2.730294115
1.370015197,1,0.144386147,2.681559309,3.982431097,0.279480998,4.033800391,2.025200068,2.988805514,3.831863586,3.942233297,1.509125312,0.482438376,1.265491385,1.107340835,0.828141073,2.908621385,0.483030999,2.08624537,2.046614371,1.432861053,2.124468348,2.359839507,1.503416217,1.342537231,1.642881871,2.265528098,3.585508582,1.595631327,2.257175925,3.170389167,0.679050935,0.881826409,2.400081694
1.44728148,1,2.931759805,1.065218746,2.571693168,1.490821928,0.35803514,3.740505756,2.363482812,1.125008069,2.391479962,3.865948475,0.21230114,4.491613085,2.573824678,2.199076692,2.656508686,0.213864296,0.963004098,4.755908805,3.57339303,0.565496353,4.220153256,2.003069518,1.337109563,3.520683791,1.910211158,1.509351379,4.251919666,2.09754612,0.974767101,1.525619005,3.916075439,1.413238151
1.578469723,1,1.475170147,1.344912982,2.194579105,1.47017464,0.501707891,1.025242013,0.330091276,2.434808312,1.441087784,0.939317151,1.388412497,2.944582611,3.309628604,2.677818824,2.093074614,4.1879579,0.624996886,4.683862879,0.553391811,0.73163791,3.256601732,3.088250388,3.010482237,4.388551719,2.405882029,1.811823094,2.881208569,2.224012055,4.53998646,2.786462608,1.597789202,2.846074678
1.394922278,1,1.070302171,0.655595692,3.91609786,1.528973379,3.853014014,1.287919603,3.713750017,0.836416632,4.208336282,3.366782114,1.169040916,3.210756128,1.484088548,1.251220304,2.158863509,3.312094139,1.669307503,0.826851493,4.472331,3.432462666,2.957818417,3.773514018,2.106781844,4.025019232,3.98474651,3.959852915,2.158506199,3.660505984,4.261807021,1.035987726,1.326455591,2.912696515
1.405135793,1,2.613344802,1.419639721,1.180695806,4.260738276,1.426710854,1.372984483,2.721514071,1.335394847,3.63159001,2.1056919,1.748648361,3.909561692,3.613365993,1.785878477,4.158505948,0.371327809,3.25405065,1.984973107,0.52085875,3.388387801,1.802034062,2.605186025,1.734305876,4.605195792,1.161554323,2.528712868,2.507950404,2.900451988,2.936593993,1.851704398,1.820708336,2.374120954
1.390949945,1,4.778170552,0.625106252,2.148425406,4.15520939,3.64057589,1.3888291,4.277995465,3.762423796,2.248720139,0.788904431,1.488141971,1.94985809,3.525279938,2.6303972,3.748223514,4.260441099,2.796418435,2.935586437,4.49376817,2.13508098,0.202201856,1.7140951,0.067719037,3.052615211,2.822660415,4.598469301,1.781722639,1.089523596,1.370524546,4.838944144,1.671067332,1.76700331
1.512259599,1,2.944663089,0.142990721,1.119768232,4.47620582,3.969711609,0.891854264,2.864183815,4.41172423,3.994258377,1.09902858,0.59273005,2.170971493,4.252239559,2.345401457,2.927454288,4.888730071,0.399194004,4.333176537,4.040811946,2.856587006,0.852162467,2.549026761,4.23945035,4.146069511,0.660235823,2.296537585,3.881537188,3.690699483,3.073683618,2.79212261,3.888168887,3.223340451
0,0,4.57519405,3.119866616,4.702238801,4.345264361,2.912335225,2.019411513,0.662303821,1.130260087,1.02253407,0.812744196,0.362186666,1.07106153,4.582208936,4.400207111,1.127536936,4.52343737,2.974872062,3.667516697,1.584296825,0.210488343,0.408700068,4.375453089,3.035700556,2.049586536,1.790200269,2.441350453,4.664464018,3.389497283,1.142384802,4.036453935,3.618798586,2.595140005
1.396554754,1,4.972025096,4.325618682,1.758930093,4.50348716,1.852122605,4.578533891,0.4968724,1.571247764,2.544503167,2.824353859,0.084446237,3.020668125,1.43131471,1.564730901,2.320513621,0.051466275,4.003497956,2.148405483,2.849795753,3.763196411,2.134190063,2.172159994,0.475598256,1.848538911,1.573657499,2.408059009,2.806329193,4.442544199,3.972680905,4.415699452,4.217652217,1.778972725
0,0,3.852364914,2.081908382,0.818241151,2.382556171,0.731178054,3.022421845,0.37194054,3.678138078,2.005570273,2.964993101,2.041833141,0.68153456,3.176049988,1.154584005,3.214721564,0.741090234,0.864735189,4.329403653,0.535786506,1.60184262,0.165860377,4.403132367,2.121211597,0.518261041,4.901005293,3.926559092,4.624454861,1.018379144,2.971450501,1.502839062,0.921764377,4.82098531
0,0,1.750573664,0.292908835,1.301898466,4.465151593,1.934672047,1.17154265,3.32053162,1.458905585,1.019669997,1.534950781,1.728022656,0.098970483,3.621696775,0.358535863,0.190643143,2.726151849,3.485492218,3.789630241,3.874572695,1.544127176,0.369551422,2.103033851,3.987575082,3.885755195,4.610308317,1.213623176,1.570071249,4.060974677,0.533774565,0.092860051,0.68529283,1.359291645
0,0,0.485399263,2.087073101,4.254531267,2.496430317,3.152561023,3.529992599,2.576402055,0.903855051,0.428029408,3.671827423,1.281797091,0.771561043,4.008874293,1.740854241,0.421519344,1.769778638,0.324744362,4.902500362,1.249593426,3.614239518,0.12579466,4.781869875,2.586701952,0.460476797,3.596899114,2.551591954,3.880745466,2.799072345,1.887519012,0.467839783,4.032106212,1.023819155
0,0,3.601235814,0.153555365,0.691042569,4.965437817,4.867412966,1.819734138,1.237577105,2.356432217,0.834604892,2.515442045,4.861849938,0.83962798,0.334385966,2.550002273,1.989030281,3.260863628,0.951585689,4.29889031,3.931214658,0.239470015,4.725898057,3.374372485,1.747177345,0.217694391,4.914027331,1.687710881,4.016814601,3.228365883,1.909759231,1.679078238,1.318306234,0.094080366
1.5570834,1,2.422503328,1.042004539,1.469209653,2.952418966,2.863836852,4.735439516,1.074219618,1.252496879,1.84917396,0.756040624,4.417105242,3.441366614,1.752043257,1.302727609,4.810903682,3.149742339,2.489462571,2.109362575,3.553596465,1.354439006,3.773226435,1.458877943,2.990841955,4.399179907,1.390689497,1.258622326,2.745560222,3.579718777,4.87260186,1.010355772,4.149483065,2.742195473
1.468168179,1,2.520474596,3.840659528,3.773642737,0.759336028,2.449442503,0.124490973,4.669959489,2.680771407,1.392238408,1.856372132,1.357263418,0.681448894,0.90640333,2.85779885,3.493617904,1.868093419,2.33531329,0.669990381,4.400412109,2.233857905,1.556488062,4.05949255,0.755601984,3.906128418,0.65493203,1.501723364,4.272976943,4.423247661,1.653507709,4.521523978,4.664426314,0.515803611
0,0,4.058233958,4.954867485,1.209961183,2.577855831,3.746212684,1.254074567,0.591919819,4.997258341,2.693668589,4.797425131,0.523403779,2.498129335,1.754251086,1.183954422,1.532152222,4.665536725,4.353889351,4.350073014,4.486092987,0.746002883,4.29412072,0.379089668,1.879345345,2.119919508,4.060731252,4.673610833,4.03017757,4.030973712,0.306674794,1.409564164,3.435375115,3.37631535
0,0,1.864816784,4.129702965,0.822740745,4.103588445,0.646358787,3.217773826,2.97105404,3.015548301,2.823804534,2.676187571,1.577128882,1.880069981,1.247740185,1.0912822,0.550078657,1.398702799,2.521159134,2.758990035,2.469288471,4.151238322,4.25205715,0.330838851,3.749038283,2.664819639,4.474419461,2.396875915,3.958220777,2.095291283,2.267438404,2.579014205,1.440788156,2.343737921
1.473823,1,1.973860076,2.780076402,3.807011874,3.333570667,3.752466398,2.248403021,2.226944773,2.999315811,4.448973045,0.749740976,4.290423819,2.026995852,1.944251466,4.208677883,1.454253175,2.476121469,1.117202017,0.820698669,2.197356696,1.130487423,0.928054917,3.374168082,3.925433051,4.784059551,2.379114511,4.398501849,3.268947984,3.578715743,1.084678928,0.202906175,2.09111281,2.289786839
1.478625393,1,1.049875155,4.093702138,1.332803079,0.880946386,0.917164306,4.917733475,1.635445798,4.630680608,0.711368093,1.090793207,2.745190906,2.211391095,0.494476673,2.56551682,1.312107802,1.151235961,1.933553979,0.554695093,0.371291412,0.731458312,2.495178008,0.843555452,0.283875945,4.306219058,3.713248844,2.936341815,4.995684768,4.504744348,1.494142597,3.993173078,1.870487036,0.352677071
0,0,4.21205728,4.47215857,1.236265184,3.415941484,4.203578591,0.980799392,2.494241641,4.284125731,0.977886131,1.384522379,4.313314655,0.25141167,4.190000232,3.385787875,1.4721059,3.113868056,2.113887639,1.572092927,4.248996573,0.299361166,4.90439637,2.99059641,4.008005066,0.859669458,2.06762343,3.646526099,1.691922156,0.21491776,1.670880881,4.899301398,1.999354387,3.570291017
1.41703085,1,3.750003848,0.724732774,2.257651181,2.052554036,2.265915297,1.302640575,0.918504037,1.834294686,3.821267586,0.81551926,0.191209252,1.650253002,4.727108234,3.864909547,2.775208299,0.859199582,4.220408077,0.408834175,2.980173501,3.346713663,1.727013754,4.220424956,2.161884588,3.412495715,3.461831277,4.262021408,0.294409972,1.782760741,1.795360426,3.258788851,3.348515468,3.951368234
1.654332682,1,3.807731039,2.663515502,0.919854709,1.406763574,0.438660043,4.273850102,3.69612703,4.076179478,0.086957732,0.285107232,3.075667468,1.194541983,2.595374893,3.281535908,0.792674694,4.094323366,1.709628604,4.839967499,0.454647355,4.396053323,2.625476307,3.032194188,3.173611366,3.591090344,2.880954239,3.276189667,3.890559998,4.280324818,1.103189694,0.696428974,0.479410794,4.811107134
1.350150806,1,2.506243964,3.481091535,3.049453004,4.779786966,3.792630104,1.971346213,2.429923521,4.699407393,4.669215268,0.837897503,4.887843413,4.472978034,0.265968849,3.905482672,0.052267654,1.842859175,4.121539367,0.401158072,3.915386632,3.11020704,1.335561981,2.845001131,1.672231392,0.225861905,3.721558916,0.518221037,0.251476583,0.254130432,1.638486836,2.242084403,0.494305612,4.263385889
0,0,0.38044078,1.981621744,1.772634901,1.768823003,0.854745301,3.283754105,3.502637455,1.610351402,4.729519987,3.512430766,2.683346743,4.54079381,2.992044504,2.724887536,3.896771208,4.569154635,3.12793011,1.151031601,2.278676656,4.499388969,1.475162884,1.97703786,4.974992774,0.347643162,4.842509567,3.142480954,1.067457811,4.704338646,0.845119489,3.35552686,1.548953557,0.851814591
1.317926965,1,4.750579957,3.876158682,4.08210504,1.507335839,3.818718546,3.861662093,1.216844917,3.243454105,4.110529362,1.79563457,3.907109436,2.093848212,0.103461442,3.308202872,3.700658261,3.707017256,1.444476729,2.413199037,3.689530067,3.038266109,0.096752752,2.308084602,0.469068658,0.435363037,0.333140786,4.163790705,3.140560428,0.160820131,3.502371786,0.99915178,2.036232041,2.022630279
0,0,1.729342921,1.364595993,0.897808135,1.757716008,3.824792074,3.202747155,2.512387258,1.493452601,2.709724059,4.272725945,3.87842018,4.187207847,1.645537641,3.08682032,1.679205212,2.600921212,0.643482775,4.096309269,3.822265436,0.385444828,4.308545589,2.797392086,2.492283685,1.430868093,2.193709342,3.745288569,0.57192219,4.050234714,0.226970535,0.424414468,3.478126284,1.345090401
1.412349469,1,0.14252191,1.677142093,3.304902443,0.793677893,2.474002448,3.141125926,1.555447503,4.70802758,2.567004189,2.017640857,0.920517051,2.432502734,3.85314274,2.818082261,4.447673694,2.0854156,1.976025094,0.615894421,4.956494081,1.895523548,1.842545003,2.280692076,0.813993578,2.708210557,2.35678274,4.960433364,2.668154107,3.831814609,1.844141947,0.620592213,1.210081035,0.75538775
0,0,0.38744419,3.725710877,4.73691768,1.990194182,2.237462699,2.948968945,0.065012542,1.899431141,0.592993064,3.479113981,2.581707218,1.981849051,0.508028151,2.502946034,1.693621039,0.707227918,1.87564604,3.10787525,1.693241657,3.289905083,0.089608609,2.717273191,2.674729448,2.383980536,1.110498888,2.315341975,3.750625156,2.153852761,0.962353272,3.539895801,3.943144564,3.330458439
0,0,0.204931231,0.625264876,1.369537539,1.944302221,0.379728597,4.347510249,1.92573453,2.81482277,3.09597646,3.392764503,3.245359289,3.38167299,3.410748086,0.616620653,1.300304632,0.920263364,1.057983719,1.613623065,3.869359877,3.57410401,4.43880069,0.408205764,3.781886055,3.254026014,2.126008203,2.770467683,0.499582283,2.702799925,2.138547424,4.453696485,1.005867225,3.495829537
1.513526278,1,3.431784034,3.660105035,1.39330985,2.668547885,3.872217336,3.954660341,4.694818964,1.135512287,1.079948566,1.936177776,1.377862773,3.683248087,1.805394436,2.476969104,3.532354424,1.458879535,1.482812738,4.604129199,4.949395504,0.690528309,2.846440698,2.713619855,1.350474126,3.997501544,1.121914827,4.903305854,1.143905282,4.994519171,1.591407372,2.567953405,1.007380063,2.669297955
1.530517759,1,0.01260358,0.539998963,1.976942068,3.210302342,1.961437419,4.053354257,2.464892164,0.679361605,0.132080586,1.741095117,3.178467065,0.165346701,2.853982951,4.975527752,4.819867329,2.362339451,1.205477976,0.648106521,0.276121168,3.476211218,1.084043096,3.937508175,0.742435776,3.202319443,1.992527235,1.978274742,1.859092397,3.864908537,4.974678806,3.665955152,1.657613894,4.038315527
0,0,3.784943021,3.964460467,4.370994471,0.140479442,0.987382413,1.365875796,0.198383842,4.491359761,0.729614598,4.234270202,3.578574573,3.914894883,4.897882338,3.581045734,4.802100312,0.55517766,0.006583884,4.970753401,1.990478068,3.39705861,4.399325341,1.40452024,3.404780517,2.519654269,4.850816945,1.573387222,4.008833131,2.05072094,2.78226247,0.488371525,4.378925403,4.473798526
1.42064855,1,0.194702836,4.958736441,1.699806863,3.995493363,4.881658284,4.295791055,4.305924447,4.485534189,2.392708191,0.497107224,0.171210322,3.382023476,1.305796227,1.499638061,1.689888416,1.138338025,4.204882993,4.672910114,3.494426942,0.298077108,3.410127683,2.47721647,0.805679185,1.994667401,3.586224706,4.317023392,2.735646671,4.218395244,3.542117663,1.077255558,2.764413914,2.237954939
1.420108624,1,3.580051841,1.524768438,1.541040724,4.250216849,2.674310703,4.352357103,1.292289249,4.83364529,4.939709832,0.973885166,4.43981721,3.771125227,2.791429301,2.238230507,4.447029354,2.293632911,2.966993293,1.726118725,0.623894731,3.301777914,0.052586711,3.034555493,3.341882305,0.457027587,3.088316279,1.443299101,4.739623878,2.834796187,0.444594065,0.155379374,2.892388531,3.174983484
1.587565188,1,2.711746959,2.483449291,1.391194594,4.912357305,0.271352102,3.237177679,4.106997842,1.77611226,0.068156081,0.111981921,3.737812363,3.455426029,3.018250403,3.96038215,0.91817877,1.472271428,3.000643759,1.05561877,0.656721045,2.04849199,4.034677787,2.9189501,1.819459849,4.246476014,1.861402269,1.992684468,1.471829262,2.952149712,2.630905895,3.870598135,0.085595318,0.669690197
1.44903224,1,4.885395859,1.616469408,2.370401584,3.033874524,4.211454739,1.871712042,3.28172509,2.466305224,1.11928868,1.142878827,1.42608162,2.526182843,3.841355379,0.382228339,2.040403643,2.868209796,1.339101635,4.593896125,0.691712903,4.614810319,2.455425574,4.217756828,0.099933485,4.822842956,3.627609643,4.628570197,0.435151245,3.29106565,4.31155963,2.436059823,1.630554267,4.039509313
0,0,4.699864274,1.684479091,4.530320046,4.994731017,0.156556031,4.907094035,0.983757614,0.463208248,0.57723738,0.26893851,2.883842016,1.76804611,3.750859375,2.295099339,0.121294948,3.981699163,4.025537657,0.920501613,3.074876726,2.640568845,2.819150995,2.503296547,2.599370641,0.444648957,4.858371416,1.239621847,1.850542544,2.458537789,0.944711516,3.927746044,4.196276852,4.279733143
0,0,4.928334225,3.823547423,4.046913788,3.040200067,1.949061696,1.543876307,2.345813806,2.831240958,1.784132292,3.020744555,1.448013142,0.396841188,3.546861468,1.095698073,3.435285294,4.940954731,2.012893933,4.47822426,1.061618166,0.697929324,0.913829567,2.914031528,2.581209645,0.244397858,0.336120583,4.089700312,1.712100442,2.207352249,2.84486135,3.556404197,4.076212167,0.064789169
1.360417465,1,2.426073156,1.91805376,0.199959319,4.173888637,1.785522918,4.437947948,0.655965333,3.212805585,4.566911581,3.404687691,0.14524299,4.262928618,2.385257021,2.414786973,0.356486814,0.32147768,0.592941267,0.686062818,3.42689021,3.75226538,3.152874817,0.109633417,1.775260879,1.070112326,3.988301,3.372814388,0.834534528,0.067087804,3.480594984,1.962369706,2.721317005,4.479840552
0,0,1.76344391,2.201159848,2.273916906,0.755839785,0.768605447,2.310773819,1.942939148,4.965953581,1.467844057,2.873880888,3.237927286,0.493240662,2.663612419,1.518340424,1.112219267,0.542320756,4.146588224,0.321876108,1.195674717,0.290919666,1.661706503,0.114122023,2.963055856,2.618074988,3.763971559,0.283619532,2.111475579,2.670029077,1.971675491,1.717361255,1.533015465,3.916969763
0,0,2.748128249,2.407605076,1.185921453,3.106783469,3.45530853,4.7586066,1.21666892,2.237391296,3.427061543,1.695436793,4.969446472,2.570784736,3.617606255,0.327727846,0.343484771,3.393983871,0.798410064,1.730140813,1.191324125,2.574411986,0.859913965,4.762654431,4.253618566,2.223791568,2.111170985,4.933600454,2.161697575,4.505118993,1.801045921,2.05636734,4.970542094,1.602416588
1.383737332,1,3.012077118,1.546132061,1.181693603,0.548716709,3.566328854,0.083330152,2.330153292,2.098360592,4.537807598,1.692107166,4.205849169,0.359127363,3.927393782,3.030331995,1.637252072,0.835631632,3.02128556,4.009800364,0.572909684,1.750489544,1.065770602,3.055953278,2.212554246,4.328717834,3.843442589,1.159586072,1.685735256,1.033977283,1.466898221,1.098614225,3.373993501,2.493213053
1.287840103,1,2.886687188,2.978263446,0.915474129,3.488125354,0.831762072,0.727567481,0.836807548,4.106269521,4.684621348,3.318569131,1.728607603,4.152519237,1.857352278,4.21092668,0.15080262,2.971137572,2.818350753,4.132012069,2.214092152,4.719231838,1.655201713,1.487200812,0.441423399,0.620189651,2.1550637,4.746092784,0.658998303,1.409944362,2.861702192,2.475278897,0.229159376,1.011724115
0,0,2.650900332,1.678222685,1.169516827,2.288147712,0.062165626,4.785889656,1.862559378,2.622439339,1.593906728,2.055289343,3.981400779,1.410197927,0.032937754,0.875508707,1.038536221,2.245260292,1.102687252,4.998379404,3.717717331,2.457760887,1.539139323,3.248064603,4.465969572,4.718327459,4.688441403,4.769818492,0.298273463,3.988301545,0.925973099,2.638385917,0.782482459,0.033401547
0,0,3.354688931,3.076110701,0.403891633,2.037530114,3.856559154,4.943080889,0.78387371,3.730178769,2.277203415,4.528430491,0.894599079,4.208952697,2.813000787,0.317966616,3.525492881,2.604371622,0.504461486,1.781152939,4.367437624,2.760399934,3.63808836,1.027127622,4.583258179,2.306068203,0.76892527,4.214780429,3.050332365,0.063099547,2.494984246,0.516853318,2.505279772,1.957136023
1.318791329,1,4.99581126,3.488195759,0.473856868,1.336337171,2.728108298,0.198296305,1.009533468,1.210113725,3.792577607,1.903480248,4.103484898,4.760845445,1.028492909,1.584108699,4.391331877,4.036691472,1.332522035,0.532245835,4.044817669,1.269212162,3.286791259,0.04707047,0.168404193,0.997062728,2.14083606,4.389981101,4.98867955,3.510935856,4.623521966,1.371770666,0.620707857,3.804155471
0,0,0.167203224,0.990857145,1.331491315,1.243680827,2.259283061,4.370751147,0.346580924,1.666218524,3.896349924,4.149746656,3.08362891,4.345762101,2.949491092,0.314118611,3.525996465,2.257894971,1.731224685,3.563958083,2.654248203,4.117705215,3.788335925,3.191339264,0.325900939,0.189083725,2.187428655,4.692203324,4.314648123,4.503506747,1.02493337,4.621299174,1.061345917,0.002593711
1.358107465,1,0.464510191,3.110169757,2.157512423,0.194173003,1.977100482,4.217084775,1.327997902,2.759801666,4.75999537,3.31134448,4.367935987,0.052677828,2.451737975,0.692870135,3.85802951,3.285115579,0.904085352,2.400353734,1.655658931,2.0656583,2.337411745,3.702078596,1.922144668,2.548736831,4.325423082,4.584305816,2.307199623,1.88636876,3.381230385,2.501754075,0.692370424,0.45811735
0,0,2.291869013,1.259862768,0.344101727,1.906322519,4.610104654,4.576282207,2.911802571,1.842685649,2.419063624,0.704273568,4.725465426,0.263806405,1.753067966,4.855510629,1.499347834,2.240683912,1.682525312,2.779154117,4.688814096,0.739787922,0.166158413,0.019042904,4.727265813,0.955242606,1.650039818,3.262186195,2.33731677,3.853549724,0.891871836,0.474116353,3.87846636,1.793823805
1.422541893,1,4.518011206,1.656954309,0.466594283,2.266654788,2.210593516,1.555112161,1.458523735,0.533072054,3.06950249,3.427931449,2.93231857,0.280708748,3.062085932,4.109437268,3.657393026,2.377794296,4.367834453,3.024780728,4.491431158,3.88149692,2.77725809,4.305941043,1.52034035,3.253853901,3.391343047,3.311903086,2.34420412,4.732593579,0.837214293,1.926894654,4.27024196,2.127459274
0,0,3.338220636,4.42650069,0.329542041,0.578299338,0.425738458,3.222977089,1.131259447,1.978901792,0.159632324,1.757693358,0.94548516,4.468613859,3.631394732,4.693468841,1.34134286,2.651622498,0.02956784,3.034376527,3.089059855,1.248463811,3.747570503,2.945101909,2.624205644,0.064070197,3.050580025,2.081047613,1.996229879,0.237546656,4.106895963,4.799990882,0.439543134,4.297944951
0,0,1.701814326,4.55388764,3.703202555,1.269651712,2.73324546,1.465769644,0.91783385,3.477670236,1.127906765,0.225514067,4.444631457,4.190771202,3.303629086,1.200974642,4.525123545,2.930363556,0.692476165,0.666679431,2.698758092,3.898375157,0.470260609,0.851797159,4.796611464,0.258768624,4.421085975,3.790546714,3.66602753,3.953821779,0.80717198,4.305244227,1.840559942,1.329296104
0,0,0.534996064,0.784112202,0.9686798,3.818879246,3.735156107,2.138343788,0.10187747,3.058098971,2.466266418,2.999090859,0.787992526,0.068107352,3.184632073,1.126382038,2.577121667,4.389271764,1.891000259,1.465191847,1.153358997,4.632051251,2.513517126,3.679084584,4.468143632,3.930171642,1.848932747,3.817316542,4.877485085,1.987394448,3.061974842,4.526501941,3.721908147,3.925097464
0,0,0.746071307,3.222560472,2.689041474,4.726460335,2.713097317,4.675428419,4.673847452,3.913319083,0.623631835,4.305955846,0.162963714,0.701906607,0.830273219,0.023563578,4.495129943,3.464395502,1.127580004,1.678405756,3.373821625,1.584388827,2.52981698,3.949055742,3.255972532,1.981893203,3.595863023,1.283720888,2.191023986,4.940876121,4.609630704,3.56271959,3.234623844,4.472058774
0,0,4.1622982,4.332795044,3.712153578,3.96932646,1.525565462,4.131091851,4.867834682,1.054682539,1.844189357,0.368574969,0.051114624,1.829711557,1.483038322,1.685936862,2.709228001,3.155281708,1.438263869,2.685963698,0.735808623,1.123855843,4.676087514,0.51340913,2.674568584,0.476570611,3.372885903,0.776944096,3.177591282,4.092397901,0.280149551,3.153509865,2.023011453,0.13951308
1.100594246,1,0.897943012,1.864668897,0.447421066,4.133466726,4.0126423,3.183321698,4.080737527,2.499390292,0.212036671,1.342432005,4.125613168,4.177884034,0.806401889,4.924797673,2.754118331,2.660707704,1.856725739,3.223482347,3.31922766,3.816223465,4.707270852,0.868631151,1.208461361,2.219136064,4.828025303,0.407985744,0.526776648,2.443996187,1.44804257,0.584965329,2.419391601,1.940269533
1.474350825,1,0.550734869,1.19225564,2.869354262,0.552389454,1.366907012,2.888299945,4.773140665,3.259121386,4.698900547,1.603027509,3.119871508,2.937044526,0.689988788,3.487315919,1.914295422,2.820387838,3.378785056,4.111296021,4.982371632,4.400405648,4.686666265,3.974596741,4.185917054,3.247106676,4.9803894,2.832572792,3.70208292,3.610802784,1.91772537,2.717150138,4.786840578,2.383087091
0,0,4.861198047,0.093265041,3.420112228,1.32877019,0.91541308,1.243139505,0.929792876,3.634143669,3.249802108,0.994918955,0.272526102,3.423760257,3.155761364,4.328060007,0.504626934,2.370149591,3.626438308,2.547254736,3.227975435,2.517257519,3.907197326,3.325023712,3.973873869,1.363220622,1.361638186,0.958894087,1.742028713,0.419740708,0.713130861,4.518927164,0.892066551,1.17164413
1.337851573,1,4.878361163,4.669104004,0.852203766,4.753070297,2.879835582,1.852288064,4.416234577,0.589818298,4.133302231,1.659538829,4.500645491,1.298070692,2.767480777,0.631424287,0.063780458,0.193184008,1.780240011,1.371457235,1.588595888,1.219972638,1.240722102,3.312967682,0.890333681,0.809888333,1.520331824,3.205866834,2.888993068,4.447262444,2.621533389,3.609488964,0.584198315,3.530474536
0,0,1.676971531,2.599855195,4.303224352,4.389067315,4.689545138,1.935283701,0.788309309,0.201422867,2.669869572,2.637910804,1.640956922,4.872794127,2.454081585,0.484774197,2.771834198,3.695701895,1.716811189,1.471249285,4.116140952,2.04233104,1.670576809,4.032011846,2.140818907,0.775076768,4.067945657,3.539043701,4.87500689,1.12513695,4.083727243,2.942729926,1.683502811,2.994843998
1.478084473,1,3.998093121,2.28094797,1.626445152,3.705103073,4.687358242,2.962732246,2.994962705,2.148194955,2.353386223,2.647110319,4.174380688,1.349574987,1.622788044,1.411343433,4.929423084,2.274447757,2.817207117,4.991163522,1.289901159,2.24362116,0.397962418,3.640186148,1.915075676,2.368573059,0.243461163,4.208322303,2.173830556,0.715718289,2.575287288,0.701089491,4.759570388,4.898108706
0,0,1.495620663,2.511006169,3.602081559,3.109307546,4.138676274,2.106158757,4.788746648,2.052258606,0.611447722,2.298172591,1.301351488,3.408750142,0.352425164,1.722663655,3.825692289,1.412143044,2.742495047,1.627624818,2.368746548,4.444438621,1.491247234,3.281118721,2.754601035,2.517660403,1.089402449,1.723571744,3.030570848,0.831778052,1.616885621,1.337134622,4.272267384,4.581621534
0,0,1.53605006,2.399592753,4.949487213,2.807095333,4.906537143,3.26249943,2.834671301,2.746839988,2.215531444,4.702046726,3.95158119,1.616769659,1.747834871,0.338511808,0.348727743,1.381500232,4.496643651,1.917455518,1.192363198,1.697773305,4.585684869,3.053928431,0.551302328,0.894848288,1.804567744,0.470699569,1.966694891,0.095098313,1.635634417,1.426094012,2.431392505,3.429181705
0,0,4.747647891,0.155356664,1.105273638,0.239060632,3.643999032,2.463744366,1.677577298,2.186343261,0.123757473,4.577190835,0.383096081,3.670675234,0.138706322,2.968910464,0.570849745,2.692589417,3.595190924,2.00986385,0.171437043,4.845338692,3.85789629,2.03411481,3.846485856,1.073445763,1.881116402,1.222247064,2.309582445,0.297729906,3.654706097,1.169345845,2.033417817,4.219008979
0,0,0.71328928,1.024937308,0.986139412,1.864510135,2.582353727,2.577379905,0.222923574,1.839164537,0.641856843,1.647978087,0.548515396,2.843094016,1.574080452,4.954983359,1.380053993,0.873264654,1.945618783,1.970485559,4.687316432,2.772184685,1.559131749,3.388919387,3.689322635,4.227065742,3.224815373,4.072921698,3.394614454,1.880083968,1.573979843,2.656380655,0.435982708,2.773241137
1.515289743,1,0.244298642,2.560508453,4.594397999,4.41269614,0.726405083,4.809200203,1.61477712,1.693014056,3.156368141,1.661051786,2.91002342,3.723300121,0.460927862,2.049738014,2.720497787,2.637162922,0.085880115,4.023286473,3.414686305,0.440067749,0.534778542,3.847071354,3.462162991,2.086162001,2.445237048,3.536367384,1.85251211,3.276982936,2.746084478,1.198963666,4.721985342,3.525094957
