Fitness,Label,TL,BL,IC
3.1393,1,-5.137096412,-6.916811017,18.25665444
4.3771,1,8.71322751,6.374288744,9.130473913
0.7948,1,-6.483765434,-2.792580459,-12.44840109
1.6738,1,-9.976032063,-3.671609725,7.984679456
-0.8003,0,2.505103604,0.861243507,-2.438511864
-2.031,0,-4.25145465,0.033182135,10.46184743
-0.4761,0,5.248160976,1.52111803,9.906513506
-2.9107,0,2.91069012,-7.535609634,0.175914404
1.0569,1,-3.054773746,-8.157046304,-14.08602128
-4.7233,0,-6.036605979,3.445404749,-2.739552684
-3.8881,0,3.888078194,-4.864308735,-19.609654
-0.6457,0,0.645661421,-4.412160695,17.84920614
-4.1435,0,8.12886533,-2.146308481,-19.00579065
1.4315,1,3.428735931,6.743412708,18.85998553
-1.0043,0,-8.861342291,-0.993523745,3.298812069
1.7356,1,3.73275629,4.388655052,6.001630077
-3.5224,0,4.538291018,-2.523046683,3.263283329
5.6798,1,-7.677629744,-8.846912776,19.19060896
-3.0802,0,-4.303525463,1.899485976,18.48644124
4.1414,1,-6.284434732,-6.13920368,-6.334235814
-4.1838,0,8.657957916,-2.186649268,-9.07133168
0.06,1,-6.961058403,-2.057823145,-5.011101322
-0.6986,0,-7.377705859,-1.299185642,-16.33947331
-2.2925,0,2.29253916,-9.780418154,2.930415331
-5.3391,0,5.794597161,-5.292664537,-2.079211461
-1.3872,0,1.387163666,-8.771971154,-0.148444574
-2.8463,0,2.846304692,-5.574685397,13.48225782
4.9303,1,9.421504629,6.927457754,0.239978236
-4.4219,0,-4.422487777,4.932344437,-10.52278464
0.408,1,9.146905632,2.405200722,4.01048582
4.5501,1,-6.547909967,-8.193065237,-9.789511894
5.1742,1,7.171410625,8.221341068,7.985350689
-4.5036,0,4.5036471,-5.402278423,3.042138253
-3.9203,0,6.2125621,-1.923132632,19.53757069
1.5833,1,-8.2000237,-3.581179347,0.456357553
-6.5116,0,-8.787872669,4.513758471,2.262229942
0,1,0.58719805,6.599648641,14.35036136
-4.6672,0,5.780578466,-3.643338925,-1.911701849
-4.9705,0,5.044559401,-7.802765885,-15.61030526
-2.4906,0,-4.602326726,0.492746908,18.90604308
-3.9812,0,4.208173706,-3.762801097,-8.341714894
5.0099,1,7.007146747,8.23294848,5.571045891
2.8948,1,-4.892594041,-8.226683199,13.5302235
0,1,1.694372385,8.962174708,-17.55884283
-1.6928,0,1.692826067,-4.297838287,13.10928694
-0.8484,0,-6.180271186,-1.149400756,-4.263539745
1.5402,1,6.531479581,3.537421869,-11.69587862
1.6401,1,-3.637905477,-7.323780293,6.858515579
-1.4198,0,1.419821509,-6.604658679,-14.09376891
-0.4784,0,-0.478405635,8.16204833,2.087001069
6.9249,1,-9.341202145,-8.922741471,12.20252914
0,1,-0.972502906,-2.347075409,11.58574815
-1.6572,0,-2.71426261,0.6469987,8.466268239
-5.4234,0,7.42953036,-3.426207767,6.004721016
-8.9548,0,9.49672296,-8.480652774,3.480766683
0,1,-1.722270045,-3.817271471,-9.446638339
3.1781,1,5.175325302,9.904319623,-12.53714223
-5.231550645,0,5.622905371,-6.084040379,19.69435893
-3.5127,0,6.045231395,-1.515465802,9.154554722
-0.0329,0,-0.03292835,6.179805344,-5.739642661
-3.8177,0,-8.53513131,1.819829105,16.40751323
-0.6452,0,-6.124681277,-1.352644169,9.966389163
-8.88,0,-9.216310267,8.926499796,10.54693295
-1.1764,0,1.17641101,-6.323141111,-0.082047399
0,1,0.356912005,9.884860213,14.19406732
1.5816,1,9.248078794,3.57882018,-3.859944448
-2.4075,0,8.699581724,-0.410309087,-10.72833553
-2.0736,0,-2.07419503,4.101549502,2.342361382
3.1354,1,5.132614018,9.909621171,18.49725617
0,1,0.701342105,9.277402599,-15.37496483
1.9152,1,-8.971034135,-3.913021087,3.207673326
0,1,0.619289047,8.024161853,1.622017007
-1.1067,0,-1.360387783,0.853339749,8.496592232
-7.5607,0,-9.666505741,6.018417641,-14.299627
0,1,-0.430510542,-4.863292916,-5.236332447
-3.2353,0,3.235298267,-6.607823731,-8.848639182
4.0377,1,-6.03556411,-6.098569334,-6.926414066
-2.5752,0,7.606757208,-0.5779627,-3.841225113
-6.4147,0,-6.415370472,9.378499923,-3.701770488
0.3093,1,6.88974793,2.306501943,-4.935556879
3.6998,1,7.543634987,5.697048546,-1.401828667
4.2823,1,6.279538536,7.968882744,-2.830458275
-2.6204,0,-3.313411608,1.932942089,16.07963235
-3.2242,0,4.041328987,-2.450897959,9.398237017
-1.1409,0,9.082055729,0.856262262,1.604233294
1.78,1,-3.777807208,-8.575308562,-12.72078131
-1.2676,0,-8.140221463,-0.730215045,-19.62669952
0.8576,1,8.300518235,2.854834783,-19.94323767
3.8328,1,-9.39229455,-5.830595534,-1.8013542
5.4568,1,-7.454679333,-9.827046242,9.083184046
-2.917,0,-2.917670679,5.608918922,-2.533734335
0,1,-1.268904353,-9.015736393,-18.01472394
-3.8786,0,-8.177996492,1.880740629,-10.35663779
4.8302,1,6.827382039,7.144255282,18.54448804
0,1,-0.222004277,-5.593797989,-10.95165437
0,1,0.73575609,5.242194184,-6.097313982
-0.7754,0,-0.775364812,2.786475244,16.69344163
-5.4983,0,-6.768548522,4.312708083,3.109555048
-4.6044,0,9.755622485,-2.607211383,-13.16932061
